qtest2014.1 Q0 bestb0834_12_002239 1 538.517 ds2okp
qtest2014.1 Q0 clini0836_12_017813 2 490.256 ds2okp
qtest2014.1 Q0 clini0836_12_052119 3 488.661 ds2okp
qtest2014.1 Q0 bestb0834_12_001946 4 475.607 ds2okp
qtest2014.1 Q0 clini0836_12_045184 5 469.605 ds2okp
qtest2014.1 Q0 clini0836_12_017082 6 465.629 ds2okp
qtest2014.1 Q0 clini0836_12_024476 7 460.094 ds2okp
qtest2014.1 Q0 bestb0834_12_001944 8 456.038 ds2okp
qtest2014.1 Q0 bestb0834_12_002205 9 447.776 ds2okp
qtest2014.1 Q0 clini0836_12_058330 10 447.148 ds2okp
qtest2014.1 Q0 uptod4830_12_050128 11 443.661 ds2okp
qtest2014.1 Q0 uptod4830_12_050015 12 443.661 ds2okp
qtest2014.1 Q0 uptod4830_12_049961 13 443.661 ds2okp
qtest2014.1 Q0 clini0836_12_091753 14 441.68 ds2okp
qtest2014.1 Q0 uptod4830_12_050045 15 440.721 ds2okp
qtest2014.1 Q0 uptod4830_12_049970 16 440.721 ds2okp
qtest2014.1 Q0 clini0836_12_116557 17 438.706 ds2okp
qtest2014.1 Q0 clini0836_12_076267 18 436.287 ds2okp
qtest2014.1 Q0 clini0836_12_086536 19 436.094 ds2okp
qtest2014.1 Q0 clini0836_12_023943 20 434.795 ds2okp
qtest2014.1 Q0 clini0836_12_119271 21 434.34 ds2okp
qtest2014.1 Q0 clini0836_12_028335 22 432.103 ds2okp
qtest2014.1 Q0 heart1228_12_000970 23 431.206 ds2okp
qtest2014.1 Q0 uptod4830_12_005353 24 430.156 ds2okp
qtest2014.1 Q0 uptod4830_12_049638 25 430.125 ds2okp
qtest2014.1 Q0 uptod4830_12_005262 26 430.125 ds2okp
qtest2014.1 Q0 clini0836_12_039306 27 428.511 ds2okp
qtest2014.1 Q0 heart1228_12_000156 28 428.392 ds2okp
qtest2014.1 Q0 uptod4830_12_049763 29 427.838 ds2okp
qtest2014.1 Q0 uptod4830_12_049683 30 427.838 ds2okp
qtest2014.1 Q0 uptod4830_12_049670 31 427.838 ds2okp
qtest2014.1 Q0 uptod4830_12_005426 32 427.838 ds2okp
qtest2014.1 Q0 clini0836_12_108550 33 423.929 ds2okp
qtest2014.1 Q0 clini0836_12_051563 34 423.363 ds2okp
