qtest2014.1 Q0 uptod4830_12_073367 1 -4.8182 indri
qtest2014.1 Q0 uptod4830_12_073511 2 -4.8204 indri
qtest2014.1 Q0 uptod4830_12_008828 3 -4.82995 indri
qtest2014.1 Q0 uptod4830_12_073230 4 -4.83048 indri
qtest2014.1 Q0 uptod4830_12_073338 5 -4.83048 indri
qtest2014.1 Q0 uptod4830_12_073201 6 -4.8305 indri
qtest2014.1 Q0 uptod4830_12_073454 7 -4.83065 indri
qtest2014.1 Q0 uptod4830_12_073407 8 -4.831 indri
qtest2014.1 Q0 uptod4830_12_073497 9 -4.83138 indri
qtest2014.1 Q0 uptod4830_12_034231 10 -5.20827 indri
qtest2014.1 Q0 uptod4830_12_034217 11 -5.21945 indri
qtest2014.1 Q0 uptod4830_12_008795 12 -5.23025 indri
qtest2014.1 Q0 uptod4830_12_033972 13 -5.24547 indri
qtest2014.1 Q0 uptod4830_12_005474 14 -5.25867 indri
qtest2014.1 Q0 uptod4830_12_050240 15 -5.35357 indri
qtest2014.1 Q0 uptod4830_12_050031 16 -5.36915 indri
qtest2014.1 Q0 uptod4830_12_034054 17 -5.37574 indri
qtest2014.1 Q0 uptod4830_12_034118 18 -5.37613 indri
qtest2014.1 Q0 uptod4830_12_034028 19 -5.37613 indri
qtest2014.1 Q0 uptod4830_12_034063 20 -5.37619 indri
qtest2014.1 Q0 uptod4830_12_065128 21 -5.37634 indri
qtest2014.1 Q0 uptod4830_12_034236 22 -5.37634 indri
qtest2014.1 Q0 uptod4830_12_034095 23 -5.37634 indri
qtest2014.1 Q0 uptod4830_12_034001 24 -5.37634 indri
qtest2014.1 Q0 uptod4830_12_033968 25 -5.37634 indri
qtest2014.1 Q0 uptod4830_12_033938 26 -5.37634 indri
qtest2014.1 Q0 uptod4830_12_033889 27 -5.39728 indri
qtest2014.1 Q0 uptod4830_12_005348 28 -5.40832 indri
qtest2014.1 Q0 uptod4830_12_034125 29 -5.4104 indri
qtest2014.1 Q0 uptod4830_12_033995 30 -5.41154 indri
qtest2014.1 Q0 uptod4830_12_034049 31 -5.41316 indri
qtest2014.1 Q0 uptod4830_12_033960 32 -5.41316 indri
qtest2014.1 Q0 uptod4830_12_034143 33 -5.41321 indri
qtest2014.1 Q0 uptod4830_12_034004 34 -5.4133 indri
qtest2014.1 Q0 uptod4830_12_034123 35 -5.41357 indri
qtest2014.1 Q0 uptod4830_12_033895 36 -5.41364 indri
qtest2014.1 Q0 uptod4830_12_050001 37 -5.41366 indri
qtest2014.1 Q0 uptod4830_12_034151 38 -5.41372 indri
qtest2014.1 Q0 uptod4830_12_073190 39 -5.41388 indri
