qtest2014.1 0 virtu4909_12_000561 1 2.2111216 10
qtest2014.1 0 heart1228_12_000716 2 1.7751938 10
qtest2014.1 0 heart1228_12_000479 3 1.7234037 10
qtest2014.1 0 heart1228_12_000490 4 1.7234037 10
qtest2014.1 0 heart1228_12_000803 5 1.647658 10
qtest2014.1 0 heart1228_12_000913 6 1.6198475 10
qtest2014.1 0 heart1228_12_000633 7 1.5848445 10
qtest2014.1 0 clini0836_12_002605 8 1.5761821 10
qtest2014.1 0 heart1228_12_000111 9 1.5655673 10
qtest2014.1 0 nlm.n3868_12_001497 10 1.5524015 10
qtest2014.1 0 heart1228_12_000452 11 1.508525 10
qtest2014.1 0 heart1228_12_000515 12 1.508525 10
qtest2014.1 0 clini0836_12_029454 13 1.4850228 10
qtest2014.1 0 heart1228_12_000105 14 1.4439131 10
qtest2014.1 0 heart1228_12_000096 15 1.3745817 10
qtest2014.1 0 clini0836_12_003853 16 1.3289167 10
qtest2014.1 0 clini0836_12_089275 17 1.3286487 10
qtest2014.1 0 clini0836_12_003870 18 1.3160735 10
qtest2014.1 0 clini0836_12_051331 19 1.309615 10
qtest2014.1 0 heart1228_12_000197 20 1.290272 10
qtest2014.1 0 uptod4830_12_073370 21 1.2673415 10
qtest2014.1 0 clini0836_12_040315 22 1.2652965 10
qtest2014.1 0 ghr.n0840_12_013981 23 1.2630826 10
qtest2014.1 0 clini0836_12_118165 24 1.2587994 10
qtest2014.1 0 heart1228_12_000810 25 1.2533841 10
qtest2014.1 0 heart1228_12_000511 26 1.2449797 10
qtest2014.1 0 heart1228_12_000518 27 1.2449797 10
qtest2014.1 0 heart1228_12_000101 28 1.2313364 10
qtest2014.1 0 heart1228_12_000109 29 1.230959 10
qtest2014.1 0 quali4182_12_001665 30 1.2276802 10
qtest2014.1 0 heart1228_12_000106 31 1.2190616 10
qtest2014.1 0 heart1228_12_000155 32 1.2020603 10
qtest2014.1 0 heart1228_12_000168 33 1.2020603 10
qtest2014.1 0 heart1228_12_001549 34 1.193081 10
qtest2014.1 0 uptod4830_12_034243 35 1.1596605 10
qtest2014.1 0 clini0836_12_056772 36 1.1517054 10
qtest2014.1 0 heart1228_12_001745 37 1.1433086 10
qtest2014.1 0 heart1228_12_000091 38 1.1282935 10
qtest2014.1 0 clini0836_12_007796 39 1.1149602 10
qtest2014.1 0 healt3115_12_000240 40 1.1135712 10
qtest2014.1 0 diabe2545_12_000123 41 1.1125013 10
qtest2014.1 0 every2870_12_003763 42 1.1073357 10
qtest2014.1 0 heart1228_12_000410 43 1.0795685 10
qtest2014.1 0 clini0836_12_129654 44 1.0777817 10
qtest2014.1 0 heart1228_12_001396 45 1.076713 10
qtest2014.1 0 clini0836_12_003852 46 1.0733348 10
qtest2014.1 0 clini0836_12_002957 47 1.0446286 10
qtest2014.1 0 quali4182_12_003700 48 1.0300668 10
qtest2014.1 0 healt3117_12_003476 49 1.0255138 10
qtest2014.1 0 uptod4830_12_065271 50 1.0237976 10
qtest2014.1 0 healt3117_12_003471 51 1.0221814 10
qtest2014.1 0 healt3117_12_003477 52 1.0221814 10
qtest2014.1 0 uptod4830_12_050236 53 1.0217015 10
qtest2014.1 0 healt3117_12_003473 54 1.0212373 10
qtest2014.1 0 healt3117_12_003474 55 1.020327 10
qtest2014.1 0 quali4182_12_003775 56 1.014057 10
qtest2014.1 0 clini0836_12_009784 57 1.0126013 10
qtest2014.1 0 clini0836_12_094121 58 1.009079 10
qtest2014.1 0 heart1228_12_000097 59 0.9929283 10
qtest2014.1 0 clini0836_12_120905 60 0.99269974 10
qtest2014.1 0 clini0836_12_078647 61 0.9912585 10
qtest2014.1 0 clini0836_12_091982 62 0.98886305 10
qtest2014.1 0 clini0836_12_002550 63 0.9802357 10
qtest2014.1 0 clini0836_12_002764 64 0.9759185 10
qtest2014.1 0 heart1228_12_001659 65 0.9714394 10
qtest2014.1 0 clini0836_12_062510 66 0.9623942 10
qtest2014.1 0 uptod4830_12_068861 67 0.9597804 10
qtest2014.1 0 clini0836_12_045460 68 0.9595948 10
qtest2014.1 0 heart1228_12_001001 69 0.9556018 10
qtest2014.1 0 sport1590_12_000144 70 0.95547664 10
qtest2014.1 0 heart1228_12_000711 71 0.94498557 10
qtest2014.1 0 clini0836_12_014520 72 0.94001734 10
qtest2014.1 0 clini0836_12_002893 73 0.93540084 10
qtest2014.1 0 heart1228_12_000095 74 0.9345724 10
qtest2014.1 0 clini0836_12_003093 75 0.9311061 10
qtest2014.1 0 heart1228_12_000694 76 0.92170316 10
