qtest2014.1 Q0 wiki.0842_12_002486 1 -4.31347 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_073308 2 -4.32485 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_065330 3 -4.33305 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_073381 4 -4.33882 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_065237 5 -4.34301 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_034231 6 -4.37835 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_008795 7 -4.39296 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_034217 8 -4.39417 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_073367 9 -4.4077 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_073511 10 -4.40788 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_008828 11 -4.42025 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_073230 12 -4.42114 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_073454 13 -4.42131 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_073407 14 -4.42131 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_073338 15 -4.42149 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_073201 16 -4.42149 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_073497 17 -4.42308 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_033972 18 -4.47555 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_005474 19 -4.49018 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_002565 20 -4.56671 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_050240 21 -4.5753 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_050031 22 -4.58322 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_034118 23 -4.59426 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_034028 24 -4.59426 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_065128 25 -4.59446 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_034236 26 -4.59446 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_034095 27 -4.59446 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_034001 28 -4.59446 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_033968 29 -4.59446 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_033938 30 -4.59446 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_034063 31 -4.59467 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_034054 32 -4.59487 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_002687 33 -4.62984 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_002689 34 -4.63016 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_033003 35 -4.63182 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_073353 36 -4.63215 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_050766 37 -4.63231 SNUMEDINFO2
qtest2014.1 Q0 uptod4830_12_002633 38 -4.63231 SNUMEDINFO2
qtest2014.1 Q0 nlm.n3868_12_001497 39 -4.63439 SNUMEDINFO2
