qtest2014.1 Q0 uptod4830_12_050168 1 -8.745344862116793 2
qtest2014.1 Q0 uptod4830_12_049938 2 -8.745344862116793 2
qtest2014.1 Q0 uptod4830_12_049918 3 -8.745344862116793 2
qtest2014.1 Q0 uptod4830_12_049893 4 -8.745344862116793 2
qtest2014.1 Q0 uptod4830_12_049891 5 -8.745344862116793 2
qtest2014.1 Q0 uptod4830_12_049887 6 -8.745344862116793 2
qtest2014.1 Q0 uptod4830_12_008705 7 -8.745344862116793 2
qtest2014.1 Q0 uptod4830_12_065017 8 -8.745503781465557 2
qtest2014.1 Q0 uptod4830_12_050237 9 -8.745503781465557 2
qtest2014.1 Q0 uptod4830_12_050193 10 -8.745503781465557 2
qtest2014.1 Q0 uptod4830_12_050113 11 -8.745503781465557 2
qtest2014.1 Q0 uptod4830_12_050037 12 -8.745503781465557 2
qtest2014.1 Q0 uptod4830_12_049971 13 -8.745503781465557 2
qtest2014.1 Q0 uptod4830_12_049933 14 -8.745503781465557 2
qtest2014.1 Q0 uptod4830_12_049878 15 -8.745503781465557 2
qtest2014.1 Q0 uptod4830_12_008798 16 -8.745503781465557 2
qtest2014.1 Q0 uptod4830_12_005341 17 -8.745503781465557 2
qtest2014.1 Q0 clini0836_12_022683 18 -9.114844495473374 2
qtest2014.1 Q0 clini0836_12_016965 19 -9.177129617192197 2
qtest2014.1 Q0 heart1228_12_000156 20 -9.190536130476598 2
qtest2014.1 Q0 uptod4830_12_005353 21 -9.243377202199097 2
qtest2014.1 Q0 uptod4830_12_049638 22 -9.243591174597475 2
qtest2014.1 Q0 uptod4830_12_005262 23 -9.243591174597475 2
qtest2014.1 Q0 tripa0853_12_002426 24 -9.28802241401925 2
qtest2014.1 Q0 clini0836_12_012960 25 -9.290941385548326 2
qtest2014.1 Q0 clini0836_12_038625 26 -9.341509347020086 2
qtest2014.1 Q0 bestb0834_12_000581 27 -9.385812538369956 2
qtest2014.1 Q0 clini0836_12_013339 28 -9.399383572159339 2
qtest2014.1 Q0 med.n3601_12_000325 29 -9.405768229776537 2
qtest2014.1 Q0 uptod4830_12_049498 30 -9.425028164226584 2
qtest2014.1 Q0 uptod4830_12_049499 31 -9.428967762230661 2
qtest2014.1 Q0 clini0836_12_125913 32 -9.43438264186109 2
qtest2014.1 Q0 clini0836_12_007196 33 -9.458472116281772 2
qtest2014.1 Q0 bestb0834_12_002303 34 -9.464938385739664 2
qtest2014.1 Q0 uptod4830_12_033944 35 -9.480787880163554 2
qtest2014.1 Q0 uptod4830_12_033947 36 -9.486625967109362 2
qtest2014.1 Q0 clini0836_12_123721 37 -9.501512743129094 2
qtest2014.1 Q0 clini0836_12_121077 38 -9.504150917205672 2
qtest2014.1 Q0 clini0836_12_113670 39 -9.512734880751072 2
qtest2014.1 Q0 ncbi.3800_12_007355 40 -9.515376929042631 2
qtest2014.1 Q0 diagn2555_12_000076 41 -9.525132964220399 2
qtest2014.1 Q0 my.cl1373_12_000064 42 -9.527215703237939 2
qtest2014.1 Q0 uptod4830_12_031610 43 -9.543470149712782 2
qtest2014.1 Q0 uptod4830_12_021987 44 -9.543470149712782 2
qtest2014.1 Q0 uptod4830_12_034115 45 -9.55816472220796 2
qtest2014.1 Q0 clini0836_12_061524 46 -9.564957131569955 2
qtest2014.1 Q0 uptod4830_12_021841 47 -9.567618238567366 2
qtest2014.1 Q0 diagn2555_12_000166 48 -9.573055223296683 2
qtest2014.1 Q0 uptod4830_12_050093 49 -9.575724630295374 2
qtest2014.1 Q0 uptod4830_12_050075 50 -9.575724630295374 2
qtest2014.1 Q0 uptod4830_12_005382 51 -9.575724630295374 2
qtest2014.1 Q0 uptod4830_12_005342 52 -9.575724630295374 2
qtest2014.1 Q0 uptod4830_12_005323 53 -9.575724630295374 2
qtest2014.1 Q0 uptod4830_12_005205 54 -9.575724630295374 2
qtest2014.1 Q0 uptod4830_12_005171 55 -9.575724630295374 2
qtest2014.1 Q0 uptod4830_12_050192 56 -9.575863683344334 2
qtest2014.1 Q0 uptod4830_12_050089 57 -9.575863683344334 2
qtest2014.1 Q0 uptod4830_12_050050 58 -9.575863683344334 2
qtest2014.1 Q0 uptod4830_12_049966 59 -9.575863683344334 2
qtest2014.1 Q0 uptod4830_12_049662 60 -9.575863683344334 2
qtest2014.1 Q0 uptod4830_12_048438 61 -9.575863683344334 2
qtest2014.1 Q0 uptod4830_12_034065 62 -9.575863683344334 2
qtest2014.1 Q0 uptod4830_12_008992 63 -9.575863683344334 2
qtest2014.1 Q0 uptod4830_12_005473 64 -9.575863683344334 2
qtest2014.1 Q0 uptod4830_12_005435 65 -9.575863683344334 2
qtest2014.1 Q0 uptod4830_12_005360 66 -9.575863683344334 2
qtest2014.1 Q0 uptod4830_12_005279 67 -9.575863683344334 2
qtest2014.1 Q0 uptod4830_12_008789 68 -9.579556818311811 2
qtest2014.1 Q0 uptod4830_12_008791 69 -9.58572333322747 2
qtest2014.1 Q0 diagn2555_12_000044 70 -9.59561289985813 2
qtest2014.1 Q0 clini0836_12_082311 71 -9.595703142282623 2
qtest2014.1 Q0 heart3138_12_000084 72 -9.599182289627638 2
qtest2014.1 Q0 uptod4830_12_048130 73 -9.600461318050195 2
qtest2014.1 Q0 uptod4830_12_049935 74 -9.604947260963733 2
qtest2014.1 Q0 uptod4830_12_001673 75 -9.604947260963733 2
qtest2014.1 Q0 uptod4830_12_048129 76 -9.606627832965856 2
qtest2014.1 Q0 diagn2555_12_000132 77 -9.60866426683801 2
qtest2014.1 Q0 clini0836_12_014899 78 -9.615360745322276 2
qtest2014.1 Q0 heart1228_12_000803 79 -9.622296860833732 2
qtest2014.1 Q0 diagn2555_12_000332 80 -9.62909381619094 2
qtest2014.1 Q0 every2870_12_008962 81 -9.63408901761192 2
qtest2014.1 Q0 diagn2555_12_000344 82 -9.634149938959546 2
qtest2014.1 Q0 ncbi.3800_12_005130 83 -9.63515527907319 2
qtest2014.1 Q0 clini0836_12_102054 84 -9.640858254443211 2
qtest2014.1 Q0 publi0841_12_007952 85 -9.640934120261075 2
